txtReportName,txtSelectedSites,txtDateRange,txtOtherParams,headerTextBox0,detailRowTextBox0,headerTextBox1,detailRowTextBox1,headerTextBox2,detailRowTextBox2,headerTextBox3,detailRowTextBox3,headerTextBox4,detailRowTextBox4,headerTextBox5,detailRowTextBox5,headerTextBox6,detailRowTextBox6,headerTextBox7,detailRowTextBox7,headerTextBox8,detailRowTextBox8,headerTextBox9,detailRowTextBox9,headerTextBox10,detailRowTextBox10,headerTextBox11,detailRowTextBox11,headerTextBox12,detailRowTextBox12,headerTextBox13,detailRowTextBox13,headerTextBox14,detailRowTextBox14,headerTextBox15,detailRowTextBox15,headerTextBox16,detailRowTextBox16,headerTextBox17,detailRowTextBox17,headerTextBox18,detailRowTextBox18,headerTextBox19,detailRowTextBox19,headerTextBox20,detailRowTextBox20,headerTextBox21,detailRowTextBox21,headerTextBox22,detailRowTextBox22,headerTextBox23,detailRowTextBox23,headerTextBox24,detailRowTextBox24,detailRowTextBoxGrandTotal0,detailRowTextBoxGrandTotal1,detailRowTextBoxGrandTotal2,detailRowTextBoxGrandTotal3,detailRowTextBoxGrandTotal4,detailRowTextBoxGrandTotal5,detailRowTextBoxGrandTotal6,detailRowTextBoxGrandTotal7,detailRowTextBoxGrandTotal8,detailRowTextBoxGrandTotal9,detailRowTextBoxGrandTotal10,detailRowTextBoxGrandTotal11,detailRowTextBoxGrandTotal12,detailRowTextBoxGrandTotal13,detailRowTextBoxGrandTotal14,detailRowTextBoxGrandTotal15,detailRowTextBoxGrandTotal16,detailRowTextBoxGrandTotal17,detailRowTextBoxGrandTotal18,detailRowTextBoxGrandTotal19,detailRowTextBoxGrandTotal20,detailRowTextBoxGrandTotal21,detailRowTextBoxGrandTotal22,detailRowTextBoxGrandTotal23,detailRowTextBoxGrandTotal24
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,10-Jan-2026 3:43 PM,Redemption id,7425,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,075656003354,Gift Tickets,"4,500",Total Tickets Loaded,0,Total Tickets Redeemed,"4,500",Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,10-Jan-2026 3:43 PM,Redemption id,7425,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,097138611116,Gift Tickets,"3,000",Total Tickets Loaded,0,Total Tickets Redeemed,"3,000",Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,10-Jan-2026 3:43 PM,Redemption id,7425,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,327162,Gift Tickets,"6,600",Total Tickets Loaded,0,Total Tickets Redeemed,"6,600",Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,10-Jan-2026 3:43 PM,Redemption id,7425,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,758524363506,Gift Tickets,"1,100",Total Tickets Loaded,0,Total Tickets Redeemed,"1,100",Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,10-Jan-2026 3:43 PM,Redemption id,7425,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,758524364466,Gift Tickets,450,Total Tickets Loaded,0,Total Tickets Redeemed,450,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,10-Jan-2026 4:42 PM,Redemption id,7426,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,23530E0E,ETickets Redeemed,"3,750",Gift code,,Gift Tickets,,Total Tickets Loaded,"3,750",Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,10-Jan-2026 4:42 PM,Redemption id,7426,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,758524363070,Gift Tickets,"3,750",Total Tickets Loaded,0,Total Tickets Redeemed,"3,750",Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,10-Jan-2026 5:53 PM,Redemption id,7427,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,33A9F60F,ETickets Redeemed,289,Gift code,,Gift Tickets,,Total Tickets Loaded,289,Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,10-Jan-2026 5:53 PM,Redemption id,7427,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,F798CE61,ETickets Redeemed,606,Gift code,,Gift Tickets,,Total Tickets Loaded,606,Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,10-Jan-2026 5:53 PM,Redemption id,7427,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,097138502179,Gift Tickets,125,Total Tickets Loaded,0,Total Tickets Redeemed,125,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,10-Jan-2026 5:53 PM,Redemption id,7427,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,097138822369,Gift Tickets,300,Total Tickets Loaded,0,Total Tickets Redeemed,300,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,10-Jan-2026 5:53 PM,Redemption id,7427,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,758524364466,Gift Tickets,450,Total Tickets Loaded,0,Total Tickets Redeemed,450,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,10-Jan-2026 5:53 PM,Redemption id,7427,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,758524369812,Gift Tickets,20,Total Tickets Loaded,0,Total Tickets Redeemed,20,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,10-Jan-2026 6:14 PM,Redemption id,7428,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,37F71B61,ETickets Redeemed,50,Gift code,,Gift Tickets,,Total Tickets Loaded,50,Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,10-Jan-2026 6:14 PM,Redemption id,7428,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,041364084916,Gift Tickets,50,Total Tickets Loaded,0,Total Tickets Redeemed,50,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,10-Jan-2026 6:25 PM,Redemption id,7429,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,F7018E5F,ETickets Redeemed,830,Gift code,,Gift Tickets,,Total Tickets Loaded,830,Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,10-Jan-2026 6:25 PM,Redemption id,7429,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,071720078525,Gift Tickets,680,Total Tickets Loaded,0,Total Tickets Redeemed,680,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,10-Jan-2026 6:25 PM,Redemption id,7429,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,758524367627,Gift Tickets,150,Total Tickets Loaded,0,Total Tickets Redeemed,150,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,16-Jan-2026 4:19 PM,Redemption id,7440,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,874D4B61,ETickets Redeemed,335,Gift code,,Gift Tickets,,Total Tickets Loaded,335,Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,16-Jan-2026 4:19 PM,Redemption id,7440,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,097138500380,Gift Tickets,300,Total Tickets Loaded,0,Total Tickets Redeemed,300,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,16-Jan-2026 4:19 PM,Redemption id,7440,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,758524367733,Gift Tickets,35,Total Tickets Loaded,0,Total Tickets Redeemed,35,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,16-Jan-2026 4:21 PM,Redemption id,7441,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,07D9494D,ETickets Redeemed,100,Gift code,,Gift Tickets,,Total Tickets Loaded,100,Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,16-Jan-2026 4:21 PM,Redemption id,7441,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,758524366811,Gift Tickets,15,Total Tickets Loaded,0,Total Tickets Redeemed,15,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,16-Jan-2026 4:21 PM,Redemption id,7441,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,758524367580,Gift Tickets,50,Total Tickets Loaded,0,Total Tickets Redeemed,50,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,16-Jan-2026 4:21 PM,Redemption id,7441,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,758524367733,Gift Tickets,35,Total Tickets Loaded,0,Total Tickets Redeemed,35,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,simon,POSName,Redemption,Redeemed date,16-Jan-2026 4:21 PM,Redemption id,7442,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,7794C75F,ETickets Redeemed,20,Gift code,,Gift Tickets,,Total Tickets Loaded,20,Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
